rating,no_of_votes,gross,budget,genres_encoded,countries_encoded,gross_log
8.1,373000,49080126.0,15000000.0,140187760.6940735,154980667.96566007,17.7089647654157
6.8,8000,13128.0,25000000.0,96847387.96327926,94720060.07455483,9.48257880293411
6.8,50000,42724017.0,15000000.0,84009898.28148721,155705435.73284134,17.5702718025005
6.4,116000,91753202.0,40000000.0,130655729.04543412,159143831.46343982,18.334612954371355
6.6,16000,9995692.0,20000000.0,80821175.18106197,159026977.88296896,16.117664858180433
6.4,25000,9215591.0,25000000.0,99733575.98793715,142953053.27697897,16.036407390104493
8.1,74000,23667133.0,2100000.0,138169993.16937453,164224453.71494043,16.979597892621396
7.1,39000,6000546.0,25000000.0,229098329.62253478,77029933.24718057,15.607361189703568
7.7,89000,90777.0,6000000.0,87160114.43411075,157471398.12886688,11.41617224448334
7.7,138000,22239121.0,35000000.0,97168562.89055632,155705435.73284134,16.917363548150096
6.5,10000,3966256.0,25000000.0,85801052.00315876,164224453.71494043,15.193333386769256
4.3,3100,27229.0,25000000.0,142188013.11408213,155050910.70553553,10.212074585667805
8.2,816000,50193748.0,30000000.0,89768466.30727659,158251123.80033165,17.73140105499611
7.3,716000,823970682.0,149000000.0,297809816.3797244,156401781.1053406,20.52964550835731
8.2,721000,83863565.0,19000000.0,223417807.50061885,100032248.71946463,18.244701822055845
7.1,175000,119520023.0,85000000.0,167614580.45104676,169569951.67285788,18.598994480151973
5.6,67000,43935763.0,80000000.0,244397937.6946856,159143831.46343982,17.59823921608603
6.4,19000,4412639.0,25000000.0,132202346.43910946,116892737.63015391,15.29998370776569
7.3,113000,7177143.0,10000000.0,181862240.15315598,142203271.68042725,15.78641209030456
6.1,34000,2435325.0,25000000.0,99139169.76638499,174937932.57686296,14.705591186441069
6.6,61000,100860818.0,46000000.0,135344003.14845338,157471398.12886688,18.429252094746452
6.3,66000,38376497.0,17000000.0,136988793.19688588,155705435.73284134,17.462955798940374
7.1,184000,107752036.0,75000000.0,163611836.45252222,164483586.184694,18.495343191641826
6.4,51000,71732303.0,60000000.0,100922090.32110223,161154655.52375922,18.08845174803846
6.1,145000,156706638.0,70000000.0,115465628.03912565,131468272.20845854,18.869886074010136
6.4,73000,82499399.0,12000000.0,201239863.9884737,162476541.81037694,18.22830157855119
5.5,17000,24159872.0,10000000.0,149241510.7595701,162476541.81037694,17.000203674394555
6.3,179000,203567857.0,120000000.0,183708133.65320715,129996302.87853782,19.131509961808767
7.6,65000,7100435.0,7700000.0,198356412.11971197,161507396.56425142,15.775666748576826
7.7,260000,40416563.0,12500000.0,116228702.71206966,161507396.56425142,17.514750258904346
7.1,50000,18671317.0,22500000.0,136104823.37455618,155705435.73284134,16.742499107562917
7.1,24000,10278575.0,13000000.0,99173183.82990314,170535673.89437592,16.145572286995538
6.3,88000,6890432.0,12000000.0,145837088.2786157,139374764.460577,15.745644485717664
8.1,192000,280093.0,11000000.0,152842519.43407187,154980667.96566007,12.54288054009767
7.1,38000,1595417.0,6500000.0,95562524.37979865,159143831.46343982,14.282646328832527
6.6,40000,15621194.0,6300000.0,95020005.81394012,162759199.58805758,16.564139203930928
6.1,179000,12448676.0,90000000.0,197755787.75824204,145359267.16532394,16.337124910168217
7.1,159000,43474578.0,26000000.0,90394593.8330769,155705435.73284134,17.587686934431453
8.1,453000,138545632.0,6000000.0,87160114.43411075,161507396.56425142,18.746710309469407
8.4,247000,972212.0,2000000.0,145818667.06241783,164224453.71494043,13.787330195238303
6.7,29000,13839404.0,25000000.0,201507545.9162322,157471398.12886688,16.443030515900166
5.6,1100,407500.0,25000000.0,75587023.15311259,162476541.81037694,12.917798665647773
7.5,245000,211622535.0,150000000.0,221162021.07394457,157471398.12886688,19.170314755112933
7.5,190000,160638883.0,30000000.0,134482058.8539823,157471398.12886688,18.894669447232353
7.3,55000,23148937.0,85000000.0,99733575.98793715,136954208.90780693,16.95745946271422
6.1,14000,23482607.0,25000000.0,135123232.45870724,106401125.49921721,16.971770620009824
6.1,119000,82169884.0,75000000.0,138156193.98363662,132546152.72747234,18.22429943036885
7.7,27000,6193234.0,25000000.0,97952777.08612847,128890044.80327673,15.638968125268406
7.3,159000,123923090.0,13000000.0,105525704.26687507,162476541.81037694,18.635171697273748
5.3,889,2616475.0,25000000.0,91843287.81407185,159143831.46343982,14.777338932193569
6.6,30000,21768133.0,90000000.0,128111412.14422168,155705435.73284134,16.89595771525134
7.3,57000,10088753.0,25000000.0,102075125.93816625,182863630.17222586,16.12693189610187
6.3,65000,27869129.0,10500000.0,87490654.32857965,164224453.71494043,17.143030182609213
6.6,132000,211788761.0,130000000.0,177706533.7386742,163254661.41240335,19.17109993023379
8.2,142000,4172871.0,11500000.0,159177433.8512705,169497408.54868886,15.244115085726785
7.6,56000,5200000.0,4000000.0,191887368.40206894,151529969.69212782,15.46416937585933
8.2,267000,230637.0,4000000.0,144729394.55080423,164224453.71494043,12.348604660751967
8.1,70000,962002.0,800000.0,95684165.84892006,122515646.44870013,13.7767728481461
7.2,169000,177584879.0,66000000.0,153386927.87431234,161408055.54374346,18.994959249763006
7.4,56000,85955.0,25000000.0,83852551.39386478,159143831.46343982,11.361590816402451
7.7,82000,26768563.0,21000000.0,116774107.70503095,104093783.43512979,17.102738771921025
6.0,90000,48169156.0,50000000.0,130702360.29852226,161507396.56425142,17.690229477934274
7.4,27000,7469.0,25000000.0,82869275.39773118,85402102.65415283,8.918650278126863
7.5,39000,152972.0,25000000.0,82869275.39773118,111242039.10521016,11.938016714213571
6.0,11000,167085.0,25000000.0,97000966.7873844,157471398.12886688,12.026263928907197
8.2,18000,1738671.0,25000000.0,191171997.4826236,153829502.05099753,14.368632161400473
7.5,284000,96976270.0,68000000.0,146831075.92335045,125149118.4194423,18.389976877675156
6.8,55000,28047963.0,25000000.0,129243136.09682646,128343478.41984381,17.149426602628353
8.3,535000,9631984.0,1800000.0,119490418.45139553,154980667.96566007,16.080599889220558
7.5,483000,49259766.0,15000000.0,96259434.1800706,161793481.51208535,17.71261822064142
7.5,186000,21948551.0,55000000.0,213083882.04074478,140967791.03329352,16.904211727200124
6.3,161000,114991723.0,25000000.0,115062525.07614872,164224453.71494043,18.560370718520513
6.8,16000,872805.0,25000000.0,97072549.58011234,120527591.71998517,13.6794685879045
6.3,12000,30503151.0,14500000.0,131614495.10373838,164224453.71494043,17.233340580500286
5.6,13000,345289.0,25000000.0,142557598.76403928,147484794.1209432,12.75213992263437
7.6,342000,70016220.0,55000000.0,123784775.10933685,157471398.12886688,18.064237501740145
4.8,6600,4412297.0,25000000.0,163925971.8561366,155705435.73284134,15.29990620013897
6.4,248000,260502115.0,215000000.0,182783556.5399544,164224453.71494043,19.378121541965395
7.2,52000,32192570.0,26000000.0,124445532.4600328,162476541.81037694,17.287246269610286
7.3,32000,3554178.0,25000000.0,150110509.57495332,106555147.1903259,15.083634652213451
5.6,150000,113231078.0,60000000.0,260397393.52879688,159143831.46343982,18.544941235521513
7.2,32000,30323.0,25000000.0,123117991.5255597,96963776.36616495,10.319694757176194
6.7,44000,186883563.0,60000000.0,101406524.6306444,164224453.71494043,19.04599632848393
7.2,22000,8455.0,4638783.0,70795196.4848574,141528017.88895988,9.042631527550073
6.5,29000,40766041.0,25000000.0,220784225.54445207,162759199.58805758,17.523359988895606
7.9,113000,217.0,730000.0,84920314.80282916,157471398.12886688,5.384495062789089
6.6,9300,11307844.0,22000000.0,110518775.70680699,155705435.73284134,16.241007290591664
5.5,10000,59729.0,25000000.0,135091383.46835744,157471398.12886688,10.997589685726352
5.8,18000,6136856.0,30000000.0,180715734.6615756,155705435.73284134,15.62982327981248
7.4,53000,276418.0,25000000.0,158839660.20485973,162476541.81037694,12.529673109468238
7.4,81000,68296293.0,22000000.0,120356401.9103994,157471398.12886688,18.039366062453922
7.7,106000,416.0,2000000.0,162295688.68069282,155705435.73284134,6.0330862217988015
6.7,45000,1363964.0,25000000.0,134458865.1107074,105099797.40530154,14.12590645723228
7.6,46000,21412.0,3100000.0,74332862.57246165,157471398.12886688,9.971753493206217
6.8,199000,271009.0,35000000.0,88988294.60511917,190750976.43581468,12.50991099955004
6.7,18000,3484523.0,44000000.0,147785155.48697206,155705435.73284134,15.063842007482277
7.2,10000,20708426.0,3500000.0,150477568.15795362,170671019.94871026,16.84605127684156
6.7,108000,20901859.0,7000000.0,81303229.62203254,133473737.41902575,16.855348708190512
8.2,137000,5014000.0,3000000.0,160299839.91212156,157471398.12886688,15.42774475714192
6.9,73000,13143056.0,38000000.0,88774259.81358975,116491790.26782393,16.39140419236412
7.7,36000,14462.0,3000000.0,85253268.64884081,164224453.71494043,9.579348943073732
7.4,26000,28807.0,25000000.0,136406565.8573991,106792291.33954118,10.268408405328712
7.0,12000,18066.0,3000000.0,133676763.02878782,155705435.73284134,9.801842348773928
5.9,24000,3067531.0,25000000.0,130394610.38879743,155705435.73284134,14.936383887460632
6.3,148000,48330757.0,45000000.0,124522052.54398012,125853472.79768305,17.69357872753854
7.7,25000,10813.0,1271000.0,97778742.75035018,157471398.12886688,9.28859686994195
6.7,9900,20428771.0,8000000.0,89166206.49093409,157471398.12886688,16.832454857302487
7.2,16000,91.0,25000000.0,176930819.4627924,159143831.46343982,4.5217885770490405
8.0,102000,22783990.0,7300000.0,123521311.35980436,127864422.52621202,16.941568698179715
6.0,14000,471152.0,25000000.0,114769728.54000199,149986817.832044,13.062938161013548
7.3,38000,988687.0,2000000.0,143035969.6979437,191614724.3516686,13.804134090661776
5.7,59000,26508132.0,125000000.0,273941716.8806615,157380908.8971205,17.09296214953092
6.8,70000,45661556.0,13000000.0,129223677.53029078,159143831.46343982,17.63676729835313
5.9,9900,1562277.0,8000000.0,72379332.39756523,164224453.71494043,14.261655570498375
5.2,14000,15240435.0,25000000.0,176927536.51319963,164224453.71494043,16.539462716737432
7.3,56000,5048893.0,20000000.0,109616212.40391831,172663827.65209794,15.434679767364383
7.4,49000,5471088.0,25000000.0,97338933.90987922,155705435.73284134,15.514988240506408
7.2,24000,217.0,4000000.0,86944292.99513409,157471398.12886688,5.384495062789089
7.7,19000,60500.0,25000000.0,78397255.46003087,92199612.28044221,11.010415172807951
8.0,71000,27763.0,25000000.0,48681386.35801501,155705435.73284134,10.231495496459475
6.9,45000,2062405.0,12000000.0,124884827.23071033,149070374.40030807,14.539383820394791
6.7,66000,27712362.0,20000000.0,99832109.98570994,164224453.71494043,17.137389189276984
6.0,237000,174822325.0,163000000.0,184517576.9804419,153881123.15946627,18.979280736141934
8.2,286000,15000000.0,600000.0,92191383.51490314,102145359.54445106,16.52356082573315
6.5,40000,44143410.0,20000000.0,128892687.15857688,164224453.71494043,17.60295423265356
7.0,47000,2140941.0,25000000.0,76451534.86549358,105462998.37028714,14.576756477060083
7.4,67000,15706540.0,5500000.0,99625775.03522201,162476541.81037694,16.56958780775859
6.8,98000,12668325.0,38000000.0,220236492.9604867,181240959.8604769,16.354615420442798
5.9,97000,72660444.0,110000000.0,245089312.32685584,124965525.9562562,18.10130770915366
6.6,37000,3819421.0,16000000.0,99765243.0285706,128663740.75695449,15.155609660233887
6.8,65000,179033791.0,27000000.0,153922767.523842,157471398.12886688,19.003085128110833
7.4,22000,18894.0,1500000.0,120840863.37454131,124684403.8362767,9.84665261578359
7.3,27000,2728446.0,25000000.0,101806972.08689103,155705435.73284134,14.819243140827497
7.1,202000,25405445.0,7000000.0,130019033.93158759,140056884.1906175,17.050474118455163
6.5,18000,46918287.0,25000000.0,90801671.82134537,164224453.71494043,17.663918093445325
6.7,39000,38735702.0,100000000.0,125015268.35111402,164224453.71494043,17.472272290844337
8.1,123000,31490.0,923000.0,150077792.6212376,155705435.73284134,10.357457069703907
7.1,14000,580.0,6000000.0,74332862.57246165,157471398.12886688,6.364750756851911
7.5,39000,31559552.0,15000000.0,189675860.44552115,159143831.46343982,17.267386890343545
5.9,4500,11047627.0,32000000.0,248701214.1601786,157471398.12886688,16.21772630225166
7.8,100000,1071.0,3750000.0,177335278.9230531,162476541.81037694,6.977281341630747
5.4,46000,76994245.0,18000000.0,113705117.82198869,141528017.88895988,18.15924124975301
7.0,32000,5050000.0,2500000.0,161574148.56927446,141528017.88895988,15.434898999271326
7.2,32000,161697.0,1000000.0,71591456.39058611,122642370.25236812,11.993485676904909
7.5,106000,1085079.0,9000000.0,166950414.46262208,163478153.99995065,13.897164274957468
6.5,88000,39246734.0,25000000.0,153604665.06306532,157471398.12886688,17.485378814019274
7.5,497000,245077583.0,40000000.0,239488238.9037388,157471398.12886688,19.317085387767587
6.1,24000,7434726.0,23000000.0,130346634.20941797,164224453.71494043,15.821672418977649
6.6,14000,18635620.0,35000000.0,100383400.07758276,159143831.46343982,16.74058541472984
6.1,22000,61797.0,25000000.0,164739715.31891373,164224453.71494043,11.031626280462559
6.9,14000,15795189.0,10000000.0,82758926.94923897,164224453.71494043,16.575216021269114
6.7,17000,9464198.0,25000000.0,112378871.06349449,162476541.81037694,16.063026711469167
7.6,29000,31818.0,25000000.0,73138287.82791366,164224453.71494043,10.367818874622333
6.2,28000,11103434.0,42000000.0,184047578.54542947,160701734.3356498,16.22276507786932
7.7,27000,15293.0,2000000.0,82412343.1908845,159143831.46343982,9.63521587360417
4.9,170000,222104681.0,170000000.0,200166454.30666488,162476541.81037694,19.21865936923679
8.5,365000,5435312.0,5000000.0,126400839.85400315,119241307.25632906,15.508427666575637
7.2,100000,35669017.0,39000000.0,89148282.83534835,162476541.81037694,17.389793026818744
6.7,37000,10835686.0,25000000.0,97304535.62984206,164224453.71494043,16.198355596572448
6.4,22000,6330000.0,25000000.0,69924859.90158722,159143831.46343982,15.66081095209823
5.7,38000,18381890.0,25000000.0,153252484.1382756,125625892.44373025,16.72687655316876
7.3,40000,77463.0,25000000.0,129223677.53029078,159143831.46343982,11.257568591291367
5.8,16000,18133495.0,57000000.0,88807230.7611817,162476541.81037694,16.713271393706062
6.3,15000,12232628.0,5000000.0,117335377.66559178,155705435.73284134,16.31961744776731
7.6,44000,32857066.0,5400000.0,126262820.61932798,157471398.12886688,17.307677409133838
7.0,45000,11000000.0,1600000.0,95328544.14149782,162476541.81037694,16.213405921671733
6.5,40000,38364277.0,60000000.0,148497985.02661964,157471398.12886688,17.462637324180534
6.9,6200,7024389.0,25000000.0,156859235.27187994,151615748.5542946,15.76489893667369
6.8,203000,250288523.0,95000000.0,224428642.69267473,120203615.59258784,19.338124906369682
7.1,23000,1380888.0,25000000.0,73138287.82791366,164224453.71494043,14.138238052622322
6.4,8100,1933593.0,25000000.0,88774259.81358975,160304370.02680105,14.474891005346322
7.9,242000,14516248.0,200000.0,81668167.77533643,102145359.54445106,16.490779200653787
5.5,12000,23920048.0,25000000.0,185679390.07101518,155705435.73284134,16.99022753553959
6.1,204000,87189756.0,40000000.0,146728039.99031085,155705435.73284134,18.283597416383255
8.5,1800000,426076293.0,100000000.0,118431773.82294266,155705435.73284134,19.87012898209496
7.2,39000,44261209.0,10000000.0,192481786.6728601,87207565.55645792,17.605619230668076
5.6,6200,15648.0,25000000.0,155352225.61825827,158251123.80033165,9.658162296163171
4.7,63000,10903312.0,47000000.0,232626677.03512934,162476541.81037694,16.204577245971592
7.9,93000,640561.0,6244087.0,177776450.9777658,164224453.71494043,13.370101195009656
7.4,34000,12421583.0,5000000.0,95147429.61155319,159143831.46343982,16.334946162569437
7.6,28000,8091910.0,25000000.0,108559530.49828608,164224453.71494043,15.906375478692235
5.2,7600,13115.0,2000000.0,87817591.39657386,164224453.71494043,9.48158813796454
6.9,26000,21413105.0,20000000.0,169630483.37634757,157471398.12886688,16.87951372243996
7.7,158000,119625020.0,2600000.0,130786126.23900768,162476541.81037694,18.599872583285965
6.6,34000,17374595.0,16000000.0,174165017.0251319,154980667.96566007,16.67051969734624
7.6,263000,37999675.0,12000000.0,105179947.93486938,157471398.12886688,17.45308819133852
7.8,83000,31800000.0,3700000.0,69924859.90158722,159143831.46343982,17.274976879196945
6.3,6900,885836.0,25000000.0,88807230.7611817,147730245.4651385,13.694288239750161
